movies_title(3, FourRooms1995)
ratings_date(875, 19971010085807)
ratings_date(591, 19980327214526)
ratings_date(861, 19971204233240)
ratings_date(820, 19980220070758)
ratings_date(49, 19980221143353)
ratings_date(704, 19980401042145)
ratings_date(886, 19971005082112)
ratings_date(303, 19971114060017)
ratings_date(517, 19980415191848)
ratings_date(764, 19971007185015)
ratings_date(940, 19980127181957)
ratings_date(913, 19971128235233)
ratings_date(773, 19980227012052)
ratings_date(887, 19971206041518)
ratings_date(928, 19971201012702)
ratings_date(625, 19980330150037)
ratings_date(843, 19971113191151)
ratings_date(595, 19980208081225)
ratings_date(586, 19980106053124)
ratings_date(798, 19971001235900)
ratings_date(347, 19971209083739)
ratings_date(315, 19971118034747)
ratings_date(13, 19971214234837)
ratings_date(711, 19971120035513)
ratings_date(927, 19971110185830)
ratings_date(894, 19971119004818)
ratings_date(931, 19980327231750)
ratings_date(707, 19980131235510)
ratings_date(506, 19980302151823)
ratings_date(667, 19980327224444)
ratings_date(887, 19971206041213)
ratings_date(894, 19971119004504)
ratings_date(389, 19971121060021)
ratings_date(314, 19971026190755)
ratings_date(716, 19971117205118)
ratings_date(553, 19971119151212)
ratings_date(773, 19980227012926)
ratings_date(864, 19980303023634)
ratings_date(268, 19971001235652)
ratings_date(795, 19971126194624)
ratings_date(301, 19971214062702)
ratings_date(913, 19971128225002)
ratings_date(446, 19971117181543)
ratings_date(535, 19971115192448)
ratings_date(632, 19971113223917)
ratings_date(654, 19980219060440)
ratings_date(442, 19971229105053)
ratings_date(741, 19980401210120)
ratings_date(650, 19980331210626)
ratings_date(880, 19971123005301)
ratings_date(522, 19971016021556)
ratings_date(41, 19980323221229)
ratings_date(878, 19971130065658)
ratings_date(870, 19970923233559)
ratings_date(493, 19980107012834)
ratings_date(533, 19971110211501)
ratings_date(852, 19980327232858)
ratings_date(592, 19971220100753)
ratings_date(694, 19971001194040)
ratings_date(264, 19980130020421)
ratings_date(521, 19980120004232)
ratings_date(825, 19971128233758)
ratings_date(624, 19971117195916)
ratings_date(714, 19980417034814)
ratings_date(773, 19980227013952)
ratings_date(301, 19971214053811)
ratings_date(354, 19980329160809)
ratings_date(548, 19980401092757)
ratings_date(896, 19980211020106)
ratings_date(618, 19980331035834)
ratings_date(804, 19971113190048)
ratings_date(633, 19971018234443)
ratings_date(570, 19971204200942)
ratings_date(941, 19970923230912)
ratings_date(224, 19980222003012)
ratings_date(293, 19980303071302)
ratings_date(916, 19971130000857)
ratings_date(745, 19971121153423)
ratings_date(204, 19980412154936)
ratings_date(896, 19980211014525)
ratings_date(758, 19971128001907)
ratings_date(931, 19980327232521)
ratings_date(678, 19971114230155)
ratings_date(498, 19971212201659)
ratings_date(327, 19980217184709)
ratings_date(504, 19980218223918)
ratings_date(416, 19971013011800)
ratings_date(259, 19971229060359)
ratings_date(852, 19980327231426)
ratings_date(82, 19971105234448)
ratings_date(887, 19971206043059)
ratings_date(393, 19980217200040)
ratings_date(904, 19971117035149)
ratings_date(937, 19971013190320)
ratings_date(224, 19980222003112)
ratings_date(267, 19971108074905)
ratings_date(896, 19980211021418)
ratings_date(450, 19980218214913)
ratings_date(864, 19980303020914)
ratings_date(518, 19971014121439)
ratings_date(676, 19980416021312)
ratings_date(868, 19971017193548)
ratings_date(731, 19980130185346)
ratings_date(791, 19971113200617)
ratings_date(267, 19971108080103)
ratings_date(868, 19971017175855)
ratings_date(577, 19971125163415)
ratings_date(770, 19971004152735)
ratings_date(825, 19971128233643)
ratings_date(158, 19971121185813)
ratings_date(59, 19980223040338)
ratings_date(586, 19980106054023)
ratings_date(65, 19971111041252)
ratings_date(500, 19980217135511)
ratings_date(864, 19980303020528)
ratings_date(475, 19980401191909)
ratings_date(679, 19980111035129)
ratings_date(863, 19980307175056)
ratings_date(829, 19971209235029)
ratings_date(521, 19980111012159)
ratings_date(683, 19980423010328)
ratings_date(780, 19980331190236)
ratings_date(484, 19980329201234)
ratings_date(921, 19980113074204)
ratings_date(934, 19980329191419)
ratings_date(102, 19980419152457)
ratings_date(847, 19971107231350)
ratings_date(695, 19980302033416)
ratings_date(664, 19971011011002)
ratings_date(200, 19980106235610)
ratings_date(934, 19980329193514)
ratings_date(502, 19980102014620)
ratings_date(896, 19980211015213)
ratings_date(707, 19980131233352)
ratings_date(504, 19980218223917)
ratings_date(886, 19971005081050)
ratings_date(933, 19970922164047)
ratings_date(648, 19980115175704)
ratings_date(716, 19971117202750)
ratings_date(804, 19971113182901)
ratings_date(940, 19980114190138)
ratings_date(932, 19980330111316)
ratings_date(648, 19980115173632)
ratings_date(7, 19980409172226)
ratings_date(916, 19971129235038)
ratings_date(301, 19971214065443)
ratings_date(547, 19980330203237)
ratings_date(450, 19971217173738)
ratings_date(21, 19970922195720)
ratings_date(891, 19971230144943)
ratings_date(650, 19980331212605)
ratings_date(453, 19971022225959)
ratings_date(940, 19980114190836)
ratings_date(872, 19980226083926)
ratings_date(449, 19971119180216)
ratings_date(727, 19980102035511)
ratings_date(622, 19971220045927)
ratings_date(923, 19971124165959)
ratings_date(551, 19980417055314)
ratings_date(863, 19980307175131)
ratings_date(633, 19970927041818)
ratings_date(291, 19970921113855)
ratings_date(864, 19980303021503)
ratings_date(334, 19980402210855)
ratings_date(476, 19971229041536)
ratings_date(593, 19971001004915)
ratings_date(603, 19980407153202)
ratings_date(802, 19971004190858)
ratings_date(682, 19980226193940)
ratings_date(600, 19980226011148)
ratings_date(940, 19980127181425)
ratings_date(354, 19980330023406)
ratings_date(412, 19971116225038)
ratings_date(894, 19971119004716)
ratings_date(588, 19980316081223)
ratings_date(407, 19971008213141)
ratings_date(551, 19980417052012)
ratings_date(804, 19971113191450)
ratings_date(668, 19971208152737)
ratings_date(838, 19980209234313)
ratings_date(528, 19980207015746)
ratings_date(931, 19980327232521)
ratings_date(761, 19971007041958)
ratings_date(521, 19980111004700)
ratings_date(660, 19980329214359)
ratings_date(923, 19971124170434)
ratings_date(639, 19980330085428)
ratings_date(838, 19980210002404)
ratings_date(798, 19971003235617)
ratings_date(523, 19980102012207)
ratings_date(796, 19980422062620)
ratings_date(787, 19980304035633)
ratings_date(943, 19980228051042)
ratings_date(610, 19980228231320)
ratings_date(21, 19970922195612)
ratings_date(712, 19970922214133)
ratings_date(894, 19971125005734)
ratings_date(504, 19980218224830)
ratings_date(389, 19971121060440)
ratings_date(847, 19971107230107)
ratings_date(297, 19980127183423)
ratings_date(283, 19971112023006)
ratings_date(770, 19971004153142)
ratings_date(798, 19970926193841)
ratings_date(829, 19980408011441)
ratings_date(698, 19980201221113)
ratings_date(927, 19971110221922)
ratings_date(880, 19971122034926)
ratings_date(893, 19970921102217)
ratings_date(518, 19971014115751)
ratings_date(537, 19980129001359)
ratings_date(825, 19971128231658)
ratings_date(795, 19971207222504)
ratings_date(202, 19971117013739)
ratings_date(896, 19980211020106)
ratings_date(292, 19971203001920)
ratings_date(870, 19980207213219)
ratings_date(659, 19980331101813)
ratings_date(343, 19971009161514)
ratings_date(66, 19971231214745)
ratings_date(678, 19971114225910)
ratings_date(334, 19980402223427)
ratings_date(320, 19980114044027)
ratings_date(848, 19980209184529)
ratings_date(695, 19980302033750)
ratings_date(393, 19980217204346)
ratings_date(518, 19971014121004)
ratings_date(64, 19980312225533)
ratings_date(870, 19970923233559)
ratings_date(618, 19980331033951)
ratings_date(615, 19971113202449)
ratings_date(758, 19971214003307)
ratings_date(76, 19971110002113)
ratings_date(870, 19970923234105)
ratings_date(87, 19971118190728)
ratings_date(62, 19971112232608)
ratings_date(82, 19971105234029)
ratings_date(916, 19971129234619)
ratings_date(341, 19980324174601)
ratings_date(556, 19971214225316)
ratings_date(710, 19971214025123)
ratings_date(817, 19970921062547)
ratings_date(788, 19971130073811)
ratings_date(711, 19971120032539)
ratings_date(639, 19980330082617)
ratings_date(891, 19971229221053)
ratings_date(913, 19971210045116)
ratings_date(774, 19980227064925)
ratings_date(303, 19971114013154)
ratings_date(864, 19980303025412)
ratings_date(868, 19971017193035)
ratings_date(152, 19980105174825)
ratings_date(486, 19971118183308)
ratings_date(363, 19980402082647)
ratings_date(25, 19980126230200)
ratings_date(445, 19980329214047)
ratings_date(711, 19971120031358)
ratings_date(467, 19971114193813)
ratings_date(384, 19980330180123)
ratings_date(870, 19970923234500)
ratings_date(415, 19971113174650)
ratings_date(828, 19980327223146)
ratings_date(774, 19980227060929)
ratings_date(537, 19980129005220)
ratings_date(524, 19980112205538)
ratings_date(612, 19970927034756)
ratings_date(592, 19971220094236)
ratings_date(883, 19980404145049)
ratings_date(280, 19980404164225)
ratings_date(450, 19971218195844)
ratings_date(551, 19980417035055)
ratings_date(932, 19980330113243)
ratings_date(939, 19971123060410)
ratings_date(727, 19980102043523)
ratings_date(592, 19971220094126)
ratings_date(426, 19971113182848)
ratings_date(863, 19980307174557)
ratings_date(345, 19980117000645)
ratings_date(883, 19980404141805)
ratings_date(566, 19971209073629)
ratings_date(755, 19971219231801)
ratings_date(939, 19971123055944)
ratings_date(447, 19971106234702)
ratings_date(903, 19980401233551)
ratings_date(254, 19980203031343)
ratings_date(467, 19971114193340)
ratings_date(497, 19971112055850)
ratings_date(326, 19971118185702)
ratings_date(259, 19970920050527)
ratings_date(894, 19971125010257)
ratings_date(933, 19970921165917)
ratings_date(174, 19980203145449)
ratings_date(691, 19970929162801)
ratings_date(942, 19980330202555)
ratings_date(880, 19971122034707)
ratings_date(822, 19980327232314)
ratings_date(627, 19971114185906)
ratings_date(610, 19980228230223)
ratings_date(882, 19971118155137)
ratings_date(592, 19971220094613)
ratings_date(275, 19971123210043)
ratings_date(773, 19980227013737)
ratings_date(447, 19971106234634)
ratings_date(160, 19971013202920)
ratings_date(870, 19971201193409)
ratings_date(916, 19971129235615)
ratings_date(707, 19980131233024)
ratings_date(276, 19970920221916)
ratings_date(833, 19970923202359)
ratings_date(822, 19980327224541)
ratings_date(703, 19970926050409)
ratings_date(848, 19980209191740)
ratings_date(624, 19971117195915)
ratings_date(606, 19971130230337)
ratings_date(141, 19980112065420)
ratings_date(551, 19980417034150)
ratings_date(380, 19980122152045)
ratings_date(864, 19980303023421)
ratings_date(479, 19971113233728)
ratings_date(933, 19970922162652)
ratings_date(848, 19980209180257)
ratings_date(923, 19971124170316)
ratings_date(625, 19980407145119)
ratings_date(610, 19980228230649)
ratings_date(550, 19971229205805)
ratings_date(572, 19971113202723)
ratings_date(618, 19980331034425)
ratings_date(933, 19970921171225)
ratings_date(712, 19971007210850)
ratings_date(904, 19971117040150)
ratings_date(896, 19980211022407)
ratings_date(794, 19980327224915)
ratings_date(280, 19980404164937)
ratings_date(870, 19970923234027)
ratings_date(562, 19971110215205)
ratings_date(896, 19980211231224)
ratings_date(174, 19980203150913)
ratings_date(684, 19971002184636)
ratings_date(890, 19971218010021)
ratings_date(198, 19980107213412)
ratings_date(887, 19971206044859)
ratings_date(870, 19971113002348)
ratings_date(389, 19971121061015)
ratings_date(922, 19980401191608)
ratings_date(383, 19980329192306)
ratings_date(780, 19980331190017)
ratings_date(891, 19980403232033)
ratings_date(861, 19971204233536)
ratings_date(882, 19971118191915)
ratings_date(453, 19971022230723)
ratings_date(796, 19980415233515)
ratings_date(943, 19980228051133)
ratings_date(593, 19971001005907)
ratings_date(879, 19980218011551)
ratings_date(833, 19970926200504)
ratings_date(804, 19971113185659)
ratings_date(827, 19971222173425)
ratings_date(55, 19971030025317)
ratings_date(896, 19980211023713)
ratings_date(882, 19971118160910)
ratings_date(639, 19980330083833)
ratings_date(762, 19971105094634)
ratings_date(615, 19971113200519)
ratings_date(139, 19971114211335)
ratings_date(660, 19980329214657)
ratings_date(504, 19980218210428)
ratings_date(829, 19980408012140)
ratings_date(854, 19971222185339)
ratings_date(514, 19971005180353)
ratings_date(566, 19971209074348)
ratings_date(224, 19980221183902)
ratings_date(878, 19971130055110)
ratings_date(524, 19980112210238)
ratings_date(774, 19980227065326)
ratings_date(776, 19980410141616)
ratings_date(450, 19971217222940)
ratings_date(276, 19980302222114)
ratings_date(94, 19980404225528)
ratings_date(764, 19971007185352)
ratings_date(896, 19980211020238)
ratings_date(804, 19971113182513)
ratings_date(114, 19971204192359)
ratings_date(821, 19970920235521)
ratings_date(683, 19980423002208)
ratings_date(94, 19980404223826)
ratings_date(301, 19971214055122)
ratings_date(500, 19980104014046)
ratings_date(757, 19980225231932)
ratings_date(758, 19971128001322)
ratings_date(666, 19971123203849)
ratings_date(94, 19980404224854)
ratings_date(932, 19980330113458)
ratings_date(660, 19980329214314)
ratings_date(883, 19980404145049)
ratings_date(916, 19971129235852)
ratings_date(625, 19980330150303)
ratings_date(803, 19971120203914)
ratings_date(848, 19980209163528)
ratings_date(493, 19980107004009)
ratings_date(864, 19980303020612)
ratings_date(560, 19971119223314)
ratings_date(880, 19971122040211)
ratings_date(828, 19980331232920)
ratings_date(37, 19971130194831)
ratings_date(933, 19970921165659)
ratings_date(886, 19971005080551)
ratings_date(804, 19971113180832)
ratings_date(144, 19980222010012)
ratings_date(586, 19980106055902)
ratings_date(184, 19980314215134)
ratings_date(843, 19971113191110)
ratings_date(788, 19971130062605)
ratings_date(682, 19980226191729)
ratings_date(611, 19980403224639)
ratings_date(894, 19971119004106)
ratings_date(570, 19971204200644)
ratings_date(104, 19980225223115)
ratings_date(830, 19980401225414)
ratings_date(62, 19971112230800)
ratings_date(828, 19980327221934)
ratings_date(194, 19971114232818)
ratings_date(632, 19971113224251)
ratings_date(804, 19971113181958)
ratings_date(848, 19980209163714)
ratings_date(829, 19971209213304)
ratings_date(868, 19971017181439)
ratings_date(435, 19980107011044)
ratings_date(932, 19980330112740)
ratings_date(561, 19980126112431)
ratings_date(774, 19980227060841)
ratings_date(933, 19970921171203)
ratings_date(491, 19980329172818)
ratings_date(896, 19980211023006)
ratings_date(793, 19970924142330)
ratings_date(650, 19980401000338)
ratings_date(798, 19970930190330)
ratings_date(442, 19971229103156)
ratings_date(504, 19980218232604)
ratings_date(931, 19980327232521)
ratings_date(303, 19971114060541)
ratings_date(882, 19971118200428)
ratings_date(916, 19971130000742)
ratings_date(560, 19971119223127)
ratings_date(880, 19971122061450)
ratings_date(48, 19971113162914)
ratings_date(279, 19970926224333)
ratings_date(262, 19971117201218)
ratings_date(833, 19971118030255)
ratings_date(803, 19971120203709)
ratings_date(592, 19971220100057)
ratings_date(813, 19980102154425)
ratings_date(468, 19970926174144)
